"REF_DATE,""GEO"",""DGUID"",""Sex"",""Age group"",""Activity"",""Period of the week"",""Student response"",""UOM"",""UOM_ID"",""SCALAR_FACTOR"",""SCALAR_ID"",""VECTOR"",""COORDINATE"",""VALUE"",""STATUS"",""SYMBOL"",""TERMINATED"",""DECIMALS"""
"2002,""Latvia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820393"",""19.1.2.1.2.8"",""12"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820394"",""19.1.2.1.2.9"",""20"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820395"",""19.1.2.2.1.1"",""29"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820396"",""19.1.2.2.1.2"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820397"",""19.1.2.2.1.3"",""16"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820398"",""19.1.2.2.1.4"",""17"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820399"",""19.1.2.2.1.5"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820400"",""19.1.2.2.1.6"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820401"",""19.1.2.2.1.7"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820402"",""19.1.2.2.1.8"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820403"",""19.1.2.2.1.9"",""2"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820404"",""19.1.2.2.2.1"",""30"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820405"",""19.1.2.2.2.2"",""11"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820406"",""19.1.2.2.2.3"",""11"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820407"",""19.1.2.2.2.4"",""12"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820408"",""19.1.2.2.2.5"",""12"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820409"",""19.1.2.2.2.6"",""8"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820410"",""19.1.2.2.2.7"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820411"",""19.1.2.2.2.8"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820412"",""19.1.2.2.2.9"",""5"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820413"",""19.1.3.1.1.1"",""2"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820414"",""19.1.3.1.1.2"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820415"",""19.1.3.1.1.3"",""8"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820416"",""19.1.3.1.1.4"",""20"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820417"",""19.1.3.1.1.5"",""26"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820418"",""19.1.3.1.1.6"",""20"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820419"",""19.1.3.1.1.7"",""11"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820420"",""19.1.3.1.1.8"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820421"",""19.1.3.1.1.9"",""6"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820422"",""19.1.3.1.2.1"",""0"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820423"",""19.1.3.1.2.2"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820424"",""19.1.3.1.2.3"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820425"",""19.1.3.1.2.4"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820426"",""19.1.3.1.2.5"",""17"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820427"",""19.1.3.1.2.6"",""17"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820428"",""19.1.3.1.2.7"",""18"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820429"",""19.1.3.1.2.8"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820430"",""19.1.3.1.2.9"",""19"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820431"",""19.1.3.2.1.1"",""32"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820432"",""19.1.3.2.1.2"",""14"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820433"",""19.1.3.2.1.3"",""16"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820434"",""19.1.3.2.1.4"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820435"",""19.1.3.2.1.5"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820436"",""19.1.3.2.1.6"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820437"",""19.1.3.2.1.7"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820438"",""19.1.3.2.1.8"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820439"",""19.1.3.2.1.9"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820440"",""19.1.3.2.2.1"",""29"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820441"",""19.1.3.2.2.2"",""9"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820442"",""19.1.3.2.2.3"",""9"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820443"",""19.1.3.2.2.4"",""12"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820444"",""19.1.3.2.2.5"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820445"",""19.1.3.2.2.6"",""11"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820446"",""19.1.3.2.2.7"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820447"",""19.1.3.2.2.8"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820448"",""19.1.3.2.2.9"",""8"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820449"",""19.2.1.1.1.1"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820450"",""19.2.1.1.1.2"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820451"",""19.2.1.1.1.3"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820452"",""19.2.1.1.1.4"",""24"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820453"",""19.2.1.1.1.5"",""20"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820454"",""19.2.1.1.1.6"",""14"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820455"",""19.2.1.1.1.7"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820456"",""19.2.1.1.1.8"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820457"",""19.2.1.1.1.9"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820458"",""19.2.1.1.2.1"",""2"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820459"",""19.2.1.1.2.2"",""4"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820460"",""19.2.1.1.2.3"",""8"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820461"",""19.2.1.1.2.4"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820462"",""19.2.1.1.2.5"",""19"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820463"",""19.2.1.1.2.6"",""20"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820464"",""19.2.1.1.2.7"",""12"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820465"",""19.2.1.1.2.8"",""9"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820466"",""19.2.1.1.2.9"",""11"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820467"",""19.2.1.2.1.1"",""52"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820468"",""19.2.1.2.1.2"",""21"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820469"",""19.2.1.2.1.3"",""15"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820470"",""19.2.1.2.1.4"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820471"",""19.2.1.2.1.5"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820472"",""19.2.1.2.1.6"",""2"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820473"",""19.2.1.2.1.7"",""0"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820474"",""19.2.1.2.1.8"",""0"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820475"",""19.2.1.2.1.9"",""0"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820476"",""19.2.1.2.2.1"",""48"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29820477"",""19.2.1.2.2.2"",""16"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29820478"",""19.2.1.2.2.3"",""14"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29820479"",""19.2.1.2.2.4"",""10"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29820480"",""19.2.1.2.2.5"",""7"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29820481"",""19.2.1.2.2.6"",""3"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29820482"",""19.2.1.2.2.7"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29820483"",""19.2.1.2.2.8"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29820484"",""19.2.1.2.2.9"",""1"","""","""","""",""0"""
"2002,""Latvia"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29820485"",""19.2.2.1.1.1"",""3"","""","""","""",""0"""
